GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsTupleScheme,95,0,18,0,28,0,11,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.Factory,18,0,0,0,5,0,2,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result._Fields,87,0,6,0,21,0,10,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultStandardScheme,111,0,12,0,33,0,8,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,RequestMode,71,0,5,0,12,0,8,0,4,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result._Fields,87,0,6,0,21,0,10,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultTupleScheme,87,0,10,0,21,0,7,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,Action,110,0,8,0,15,0,11,0,4,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.infoTransferQuery_call,62,0,2,0,16,0,4,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args._Fields,88,0,6,0,21,0,10,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultStandardScheme,65,0,8,0,23,0,6,0,2,0
