GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,RegexFileFilter,17,54,5,9,4,13,5,6,1,3
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.Status,0,54,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileItem,71,112,23,1,5,21,14,5,2,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerTask,38,46,2,4,12,15,2,3,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},7,0,0,0,3,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},16,0,0,0,4,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},20,0,0,0,5,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitorCommandRunnableFuture,33,165,13,23,10,39,13,19,2,12
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileFilter() {...},0,9,0,0,0,2,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor,391,1181,66,134,121,292,63,77,9,29
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorInformation,0,42,0,0,0,16,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceStore.LongField,0,24,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,XxHash64,0,278,0,10,0,53,0,14,0,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,FiniteStateEntropy.Table,5,50,3,3,1,14,3,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceEncoder,112,1065,18,32,27,124,18,15,0,5
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,DoubleFastBlockCompressor,44,708,4,63,5,139,6,38,2,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,Huffman,128,976,18,38,30,178,17,18,1,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,UnsafeUtil,62,47,6,4,18,21,7,4,2,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,FiniteStateEntropy,302,1118,53,67,60,232,37,31,1,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,Histogram,0,65,0,8,0,17,0,8,0,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,HuffmanCompressionTableWorkspace,0,30,0,0,0,8,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,Constants,0,363,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BitInputStream.Initializer,2,108,2,4,0,21,2,6,0,5
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,FseTableReader,50,445,11,39,10,80,12,16,1,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,Util,30,80,8,8,7,18,9,9,2,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BlockCompressor,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,CompressionParameters,9,1393,4,20,3,52,6,17,2,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BlockCompressor.new BlockCompressor() {...},4,3,0,0,1,1,1,1,1,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceStore,13,992,2,14,3,52,2,14,0,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,NodeTable,0,69,0,0,0,16,0,3,0,3
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,HuffmanTableWriterWorkspace,0,22,0,0,0,5,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,CompressionContext,2,62,1,1,0,15,1,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,HuffmanCompressionContext,0,71,0,0,0,19,0,7,0,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BitInputStream.Loader,0,147,0,10,0,32,0,11,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceEncodingContext,0,41,0,0,0,8,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BitOutputStream,7,269,3,5,2,25,3,7,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,ZstdFrameDecompressor,715,4234,107,107,128,371,86,57,3,20
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,RepeatedOffsets,0,32,0,0,0,12,0,6,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,ZstdFrameCompressor,137,905,32,80,20,183,29,41,1,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BlockCompressionState,9,44,0,2,3,13,1,5,1,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,CompressionParameters.Strategy,0,105,0,0,0,13,0,3,0,3
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,FseCompressionTable,29,347,1,18,7,61,2,17,1,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,FrameHeader,74,62,8,8,5,11,10,2,2,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,HuffmanCompressor,14,278,7,13,7,46,7,6,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,BitInputStream,1,124,6,5,0,18,6,6,0,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,ZstdUnsafeCodec,36,232,0,2,12,54,0,10,0,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdunsafe,HuffmanCompressionTable,78,926,18,92,17,191,16,49,0,10
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,Constants,0,363,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BitInputStream,1,116,6,5,0,12,6,6,0,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BitInputStream.Loader,0,137,0,10,0,32,0,11,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,FiniteStateEntropy.Table,5,50,3,3,1,14,3,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BitOutputStream,7,262,3,5,2,25,3,7,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,Util,32,78,8,8,7,18,9,9,2,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,SequenceStore.LongField,0,24,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,FseCompressionTable,29,347,1,18,7,61,2,17,1,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BlockCompressor.new BlockCompressor() {...},4,3,0,0,1,1,1,1,1,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,SequenceEncodingContext,0,41,0,0,0,8,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,HuffmanCompressionTableWorkspace,0,30,0,0,0,8,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,ZstdSafeCodec,36,197,0,2,12,49,0,11,0,10
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,UnsafeUtil,27,304,1,1,5,25,3,8,2,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,HuffmanCompressor,14,243,7,13,7,46,7,6,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,CompressionContext,2,62,1,1,0,15,1,2,0,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BlockCompressor,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,ZstdFrameDecompressor,608,4050,107,107,126,359,86,57,3,20
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,SequenceEncoder,92,1038,18,32,27,123,18,15,0,5
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BitInputStream.Initializer,2,104,2,4,0,20,2,6,0,5
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,Huffman,125,936,19,39,30,178,18,18,1,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,HuffmanCompressionContext,0,71,0,0,0,19,0,7,0,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,HuffmanTableWriterWorkspace,0,22,0,0,0,5,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,HuffmanCompressionTable,78,909,18,92,17,189,16,49,0,10
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,FrameHeader,88,59,8,8,18,11,10,2,2,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,NodeTable,0,69,0,0,0,16,0,3,0,3
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,CompressionParameters,9,1385,4,20,3,52,6,17,2,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,BlockCompressionState,9,43,0,2,3,13,1,5,1,4
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,FseTableReader,49,426,11,39,10,78,12,16,1,2
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,DoubleFastBlockCompressor,41,602,4,63,5,122,6,38,2,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,RepeatedOffsets,0,32,0,0,0,12,0,6,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,FiniteStateEntropy,302,1018,53,67,60,225,37,31,1,7
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,CompressionParameters.Strategy,0,105,0,0,0,13,0,3,0,3
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,ZstdFrameCompressor,128,846,32,80,19,183,29,41,1,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,SequenceStore,13,976,2,14,3,51,2,14,0,8
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,Histogram,0,55,0,8,0,15,0,7,0,3
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdsafe,XxHash64,0,265,0,10,0,53,0,14,0,9
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress,MalformedInputException,31,0,0,0,9,0,4,0,4,0
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress,WaarpZstdCodec,102,132,5,7,25,45,4,8,0,6
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress,IncompatibleJvmException,0,4,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zlib,ZlibCodec,63,322,2,18,22,94,6,21,4,13
Waarp Proxy in R66 protocol/WaarpCompression,org.waarp.compress.zstdjni,ZstdJniCodec,52,159,1,1,13,38,1,9,0,9
Waarp Proxy in R66 protocol/WaarpIcap,org.waarp.icap,IcapScanFile,68,1279,15,119,20,372,15,80,1,27
Waarp Proxy in R66 protocol/WaarpIcap,org.waarp.icap,IcapError,0,201,0,0,0,22,0,4,0,4
Waarp Proxy in R66 protocol/WaarpIcap,org.waarp.icap,IcapModel,0,95,0,0,0,9,0,3,0,3
Waarp Proxy in R66 protocol/WaarpIcap,org.waarp.icap,IcapException,0,52,0,0,0,7,0,3,0,3
Waarp Proxy in R66 protocol/WaarpIcap,org.waarp.icap,IcapClient,285,1699,12,130,59,401,12,112,0,51
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},88,0,6,0,17,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},48,0,2,0,12,0,3,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},44,0,2,0,11,0,3,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},61,0,2,0,15,0,3,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},14,0,0,0,3,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new Runnable() {...},14,0,0,0,5,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},14,0,0,0,3,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},13,0,0,0,3,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},41,0,2,0,11,0,3,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},73,0,2,0,18,0,3,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new WindowAdapter() {...},18,0,0,0,5,0,3,0,3,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},74,0,4,0,16,0,4,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},23,0,0,0,7,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},24,0,0,0,8,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpPassword,195,416,32,68,58,124,30,38,4,14
Waarp Proxy in R66 protocol/WaarpPassword,org.waarp.uip,WaarpUiPassword,1136,0,44,0,268,0,44,0,22,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestStandardScheme,69,384,23,61,27,105,23,27,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request,502,1583,183,199,144,429,155,140,6,80
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args,238,96,38,2,72,23,39,7,19,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result.infoTransferQuery_resultStandardScheme,9,61,3,5,2,22,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args,238,96,38,2,72,23,39,7,19,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args._Fields,39,76,6,2,11,13,8,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result._Fields,35,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsStandardScheme,19,103,6,10,7,34,6,5,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args,238,96,38,2,72,23,39,7,19,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result,237,97,37,3,73,22,39,7,19,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor.isStillRunning,0,30,0,0,0,9,0,4,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result,269,94,42,2,79,20,44,7,22,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,ErrorCode,60,362,30,2,30,39,30,5,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result.infoTransferQuery_resultStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.isStillRunning_call,5,73,1,1,1,19,1,3,0,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result,233,97,37,3,72,22,38,7,18,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor.infoTransferQuery,0,23,0,0,0,7,0,4,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.transferRequestQuery_call,5,57,1,1,1,15,1,3,0,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsStandardScheme,9,62,3,5,2,22,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient,0,92,0,0,0,22,0,5,0,5
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args,461,153,80,2,134,34,69,11,25,11
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultTupleScheme,45,0,6,0,14,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service,3,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultStandardScheme,9,61,3,5,2,22,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args._Fields,36,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Result.R66ResultTupleScheme,487,0,102,0,135,0,53,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsTupleScheme,95,0,18,0,28,0,11,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.Factory,0,18,0,0,0,5,0,2,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result._Fields,35,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultStandardScheme,9,102,3,9,2,31,3,5,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,RequestMode,2,69,1,4,1,11,1,7,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result._Fields,35,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultTupleScheme,87,0,10,0,21,0,7,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,Action,2,108,1,7,1,14,1,10,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.infoTransferQuery_call,5,57,1,1,1,15,1,3,0,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args._Fields,36,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultStandardScheme,9,56,3,5,2,21,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result.infoTransferQuery_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Result,481,2630,246,311,146,710,224,204,7,114
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Client,29,148,4,4,6,44,5,13,1,13
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor,6,38,0,0,2,7,1,2,1,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsStandardScheme,9,62,3,5,2,22,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Result._Fields,28,325,3,22,6,45,4,25,2,5
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor.transferRequestQuery,0,23,0,0,0,7,0,4,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsStandardScheme,9,62,3,5,2,22,3,3,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request._Fields,28,227,3,15,6,33,4,18,2,5
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Client.Factory,6,8,0,0,1,3,1,2,1,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Result.R66ResultStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result._Fields,35,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestTupleScheme,336,0,72,0,94,0,38,0,2,0
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args._Fields,36,52,4,2,9,12,6,4,4,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor.infoListQuery,0,23,0,0,0,7,0,4,0,4
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result,223,94,24,0,67,21,31,7,19,7
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.infoListQuery_call,5,57,1,1,1,15,1,3,0,3
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Result.R66ResultStandardScheme,104,561,41,78,41,154,41,30,0,2
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsStandardSchemeFactory,0,5,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result.infoTransferQuery_resultTupleScheme,50,0,6,0,15,0,5,0,2,0
