GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},20,0,0,0,3,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},0,36,2,2,0,6,2,2,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility,131,173,21,13,33,48,17,10,1,9
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpX509TrustManager,35,38,7,3,13,9,8,3,3,3
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.SslThread,0,11,0,0,0,5,0,2,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslContextFactory,195,134,8,4,40,33,9,9,4,8
Waarp Ftp Core/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSecureTrustManagerFactory,33,37,0,0,10,9,5,4,5,4
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,ConcurrentUtility,2,0,0,0,1,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,SoftReferenceCacheEntry,1,51,1,5,0,13,1,6,0,4
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,AbstractLruCache,1,128,3,15,0,37,3,19,0,13
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,StrongReferenceCacheEntry,1,45,1,5,0,12,1,6,0,4
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,SoftReferenceSynchronizedLruCache,13,11,0,0,4,3,2,2,2,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,CapacityLruLinkedHashMap,0,28,0,4,0,7,0,5,0,3
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,SimpleLRUCache,6,20,0,2,1,4,1,3,1,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.lru,SynchronizedLruCache,65,65,7,1,20,18,7,10,3,10
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.data,AbstractDbData.UpdatedInfo,74,0,0,0,8,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.data,DbDataModel.Columns,74,0,0,0,3,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.data,DbValue,165,642,6,43,32,241,6,87,0,51
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.data,AbstractDbData,1250,0,141,0,302,0,110,0,17,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.data,DbDataModel,850,0,28,0,156,0,33,0,19,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedAuthImpl,136,0,8,0,40,0,17,0,13,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedDirImpl,1587,0,162,0,360,0,112,0,31,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedOptsMLSxImpl,336,0,36,0,98,0,39,0,21,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileParameterImpl,3,0,0,0,1,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedRestartImpl,59,0,8,0,20,0,8,0,4,0
